scientificName,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
" 1819)	Tangara cyanoventris		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.413286	-40.135025	5.0						2018-12-12T00:00:00	12	12	2018	2488155	2488155	HUMAN_OBSERVATION		Observations	OBS.168457741				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:40:08.251Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1777)	Caracara plancus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-12.5505	-38.5749	5.0						2016-07-13T00:00:00	13	7	2016	2480989	2480989	HUMAN_OBSERVATION		Observations	OBS.121353753				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:53:18.805Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Cacicus haemorrhous		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.442387	-42.791008	25.0						2018-11-04T00:00:00	4	11	2018	5229828	5229828	HUMAN_OBSERVATION		Observations	OBS.164264100				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:04.350Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Machaeropterus regulus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.407719	-39.540596	25.0						2017-08-17T00:00:00	17	8	2017	2487747	2487747	HUMAN_OBSERVATION		Observations	OBS.158003532				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:00:56.504Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1821	Thraupis palmarum		BR	Brazil - Ceará			3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.257886	-38.930647	10.0						2017-08-07T00:00:00	7	8	2017	2488628	2488628	HUMAN_OBSERVATION		Observations	OBS.158007421				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:33:17.586Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Orthogonys chloricterus		BR	Brazil - Intervales			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-24.267026	-48.409827	25.0						2015-07-01T00:00:00	1	7	2015	2488373	2488373	HUMAN_OBSERVATION		Observations	OBS.103941968				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:51:04.361Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788)	Nystalus maculatus		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.654387	-37.461523	5.0						2018-12-04T00:00:00	4	12	2018	2475195	2475195	HUMAN_OBSERVATION		Observations	OBS.165099900				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:02:58.327Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816	Galbula ruficauda		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.45171	-42.770832	25.0						2018-11-03T00:00:00	3	11	2018	5228236	5228236	HUMAN_OBSERVATION		Observations	OBS.164241229				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:02:43.418Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816	Galbula ruficauda		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.450622	-42.771154	10.0						2018-08-24T00:00:00	24	8	2018	5228236	5228236	HUMAN_OBSERVATION		Observations	OBS.161719862				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:00.583Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Tangara cyanocephala		BR	Brazil - Bahia			12	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.382067	-39.57091	96.0						2018-12-15T00:00:00	15	12	2018	2488097	2488097	HUMAN_OBSERVATION		Observations	OBS.168458649				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:00:23.674Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Cariama cristata		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.815794	-37.874057	10.0						2018-12-04T00:00:00	4	12	2018	5228133	5228133	HUMAN_OBSERVATION		Observations	OBS.168455701				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:00:23.674Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788)	Guira guira		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.710219	-37.35561	65.0						2018-12-04T00:00:00	4	12	2018	2496462	2496462	HUMAN_OBSERVATION		Observations	OBS.168455594				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:02:44.352Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Coereba flaveola		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.416138	-40.130004	10.0						2018-12-12T00:00:00	12	12	2018	2493744	2493744	HUMAN_OBSERVATION		Observations	OBS.168457798				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:50.391Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1789)	Thraupis ornata		BR	Brazil - Itatiaia NP			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.432099	-44.615309	48.0						2018-11-08T00:00:00	8	11	2018	2488601	2488601	HUMAN_OBSERVATION		Observations	OBS.164697656				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:10.375Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758	Crotophaga ani		BR	Brazil - REGUA - Guapiacu Watershed			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.424927	-42.747507	12.0						2018-11-02T00:00:00	2	11	2018	2496209	2496209	HUMAN_OBSERVATION		Observations	OBS.164697326				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:10.375Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758	Anas bahamensis		BR	Brazil - Rio de Janeiro			4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.935432	-42.078018	5.0						2018-11-12T00:00:00	12	11	2018	2498090	2498090	HUMAN_OBSERVATION		Observations	OBS.164511789				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:02.743Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Tangara cyanoventris		BR	Brazil - Bahia			3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.4347	-40.081	10.0						2016-07-15T00:00:00	15	7	2016	2488155	2488155	HUMAN_OBSERVATION		Observations	OBS.121511707				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:52:12.551Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1827)	Tyto furcata		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.00126	-38.254395	1000.0						2012-08-22T00:00:00	22	8	2012	9568884	2497921	HUMAN_OBSERVATION		Observations	OBS.71099161				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:46:25.931Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1851	Saltator maxillosus		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.366383	-44.738316	25.0						2018-11-08T00:00:00	8	11	2018	5230924	5230924	HUMAN_OBSERVATION		Observations	OBS.164403710				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:40:32.588Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1789)	Phalacrocorax brasilianus		BR	Brazil - Rio de Janeiro			100	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.917343	-43.182114	10.0						2019-03-18T00:00:00	18	3	2019	9399113	9399113	HUMAN_OBSERVATION		Observations	OBS.168703027				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:49.938Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1825	Charadrius semipalmatus		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.699702	-37.352754	5.0						2018-12-04T00:00:00	4	12	2018	2480295	2480295	HUMAN_OBSERVATION		Observations	OBS.165099924				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:45.382Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816)	Milvago chimachima		BR	Brazil - REGUA - Guapiacu Watershed			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-10T00:00:00	10	8	2018	2481066	2481066	HUMAN_OBSERVATION		Observations	OBS.169830922				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:01:40.645Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1914	Fregata magnificens		BR	Brazil - Rio de Janeiro			20	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.9792	-43.1882	25.0						2014-11-06T00:00:00	6	11	2014	2480189	2480189	HUMAN_OBSERVATION		Observations	OBS.95181477				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:51:31.149Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Clytolaema rubricauda		BR	Brazil - Itatiaia NP			10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.431896	-44.614964	100.0						2014-10-10T00:00:00	10	10	2014	2476730	2476730	HUMAN_OBSERVATION		Observations	OBS.89192681				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:51:20.644Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1818)	Hemithraupis ruficapilla		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.459051	-44.60722	25.0						2018-11-09T00:00:00	9	11	2018	2488093	2488093	HUMAN_OBSERVATION		Observations	OBS.164458792				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:04:40.771Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766	Ramphastos dicolorus		BR	Brazil - Itatiaia NP			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.435093	-44.607804	25.0						2015-07-06T00:00:00	6	7	2015	2478770	2478770	HUMAN_OBSERVATION		Observations	OBS.104100125				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:45:02.594Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Pilherodius pileatus		BR	Brazil - REGUA - Guapiacu Watershed			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-10T00:00:00	10	8	2018	2480816	2480816	HUMAN_OBSERVATION		Observations	OBS.169823577				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:51.825Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1809)	Geothlypis velata		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.227745	-44.735107	25.0						2019-04-03T00:00:00	3	4	2019	6100791	6100791	HUMAN_OBSERVATION		Observations	OBS.169662350				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:51.244Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1789)	Progne chalybea		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.266852	-38.926567	10.0						2018-12-05T00:00:00	5	12	2018	2489133	2489133	HUMAN_OBSERVATION		Observations	OBS.168455997				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:01:37.196Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Fluvicola nengeta		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.364173	-40.207754	5.0						2018-12-13T00:00:00	13	12	2018	5229568	5229568	HUMAN_OBSERVATION		Observations	OBS.168458035				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:27.382Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1837)	Selenidera gouldii		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.241958	-38.932611	10.0						2018-12-05T00:00:00	5	12	2018	2478756	2478756	HUMAN_OBSERVATION		Observations	OBS.168455978				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:00:17.574Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788	Crotophaga major		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.452389	-42.771561	25.0						2018-11-03T00:00:00	3	11	2018	2496210	2496210	HUMAN_OBSERVATION		Observations	OBS.164241224				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:50.655Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1823)	Tityra inquisitor		BR	Brazil - Paraná			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-25.476613	-48.834543	100.0						2013-10-11T00:00:00	11	10	2013	2486476	2486476	HUMAN_OBSERVATION		Observations	OBS.81439605				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:49:06.865Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Fluvicola nengeta		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.38352	-39.564632	32.0						2018-12-16T00:00:00	16	12	2018	5229568	5229568	HUMAN_OBSERVATION		Observations	OBS.168458950				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:00:44.106Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Fluvicola nengeta		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.36392	-40.207768	5.0						2018-12-14T00:00:00	14	12	2018	5229568	5229568	HUMAN_OBSERVATION		Observations	OBS.168458246				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:00:44.106Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816)	Milvago chimachima		BR	Brazil - Rio de Janeiro			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.989054	-43.229485	100.0						2013-10-10T00:00:00	10	10	2013	2481066	2481066	HUMAN_OBSERVATION		Observations	OBS.80053339				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:47:56.040Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1811)	Tersina viridis		BR	Brazil - Intervales			5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-24.266995	-48.411151	10.0						2013-10-08T00:00:00	8	10	2013	2488545	2488545	HUMAN_OBSERVATION		Observations	OBS.80014718				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:47:56.038Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1809)	Ilicura militaris		BR	Brazil - Serra dos Órgãos NP			4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4534	-42.9996	10.0						2014-10-11T00:00:00	11	10	2014	2487763	2487763	HUMAN_OBSERVATION		Observations	OBS.89122986				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:24:44.851Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1818)	Leucochloris albicollis		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.431129	-44.615404	10.0						2012-04-29T00:00:00	29	4	2012	2476291	2476291	HUMAN_OBSERVATION		Observations	OBS.68084548				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:48:33.532Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1914	Fregata magnificens		BR	Brazil - Fernando de Noronha NP			4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-3.831824	-32.411194	1000.0						2011-08-08T00:00:00	8	8	2011	2480189	2480189	HUMAN_OBSERVATION		Observations	OBS.63835628				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:48:27.504Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Tangara cyanocephala		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.390521	-39.563335	25.0						2018-11-26T00:00:00	26	11	2018	2488097	2488097	HUMAN_OBSERVATION		Observations	OBS.165035450				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:43.249Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Coereba flaveola		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.978798	-42.031191	5.0						2018-11-12T00:00:00	12	11	2018	2493744	2493744	HUMAN_OBSERVATION		Observations	OBS.164511784				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:36.617Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Fluvicola nengeta		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.004095	-43.311184	25.0						2018-10-14T00:00:00	14	10	2018	5229568	5229568	HUMAN_OBSERVATION		Observations	OBS.163763454				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:28.367Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Dendrocygna viduata		BR	Brazil - Ceará			36	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.752661	-38.997329	10.0						2018-12-05T00:00:00	5	12	2018	2498396	2498396	HUMAN_OBSERVATION		Observations	OBS.168456019				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:04:09.526Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1821	Thraupis palmarum		BR	Brazil - Rio de Janeiro			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.915693	-43.182861	95.0						2019-03-18T00:00:00	18	3	2019	2488628	2488628	HUMAN_OBSERVATION		Observations	OBS.168703041				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:55.977Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1823)	Selenidera maculirostris		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.391856	-39.564507	65.0						2018-12-15T00:00:00	15	12	2018	2478760	2478760	HUMAN_OBSERVATION		Observations	OBS.168458736				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:50.345Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1825	Charadrius semipalmatus		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.699702	-37.352754	5.0						2018-12-04T00:00:00	4	12	2018	2480295	2480295	HUMAN_OBSERVATION		Observations	OBS.168455605				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:23.329Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816)	Milvago chimachima		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.450407	-42.771957	12.0						2018-10-31T00:00:00	31	10	2018	2481066	2481066	HUMAN_OBSERVATION		Observations	OBS.164697272				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:03:57.529Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Chlorophanes spiza		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.422497	-39.541366	24.0						2018-12-14T00:00:00	14	12	2018	5230641	5230641	HUMAN_OBSERVATION		Observations	OBS.168458374				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:29.938Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Pluvialis dominica		BR	Brazil - Rio de Janeiro			7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.218453	-44.709749	5.0						2018-11-16T00:00:00	16	11	2018	2480328	2480328	HUMAN_OBSERVATION		Observations	OBS.165138375				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:27.747Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1782)	Vanellus chilensis		BR	Brazil - REGUA - Guapiacu Watershed			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.42941	-42.75122	12.0						2018-11-02T00:00:00	2	11	2018	5229146	5229146	HUMAN_OBSERVATION		Observations	OBS.164697330				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:24.412Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758	Crotophaga ani		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.475677	-42.749104	25.0						2019-11-04T00:00:00	4	11	2019	2496209	2496209	HUMAN_OBSERVATION		Observations	OBS.182215063				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:06:43.811Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1800)	Saltator fuliginosus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.383775	-39.564774	25.0						2018-12-14T00:00:00	14	12	2018	5230941	5230941	HUMAN_OBSERVATION		Observations	OBS.168474130				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T16:04:32.407Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Machaeropterus regulus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.257235	-39.181263	25.0						2018-01-09T00:00:00	9	1	2018	2487747	2487747	HUMAN_OBSERVATION		Observations	OBS.147528187				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:18.849Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816)	Primolius maracana		BR	Brazil - Itatiaia NP			4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.431896	-44.614964	100.0						2014-10-10T00:00:00	10	10	2014	2479270	2479270	HUMAN_OBSERVATION		Observations	OBS.89192544				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:49:04.314Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1777)	Caracara plancus		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.5009	-44.5827	5.0						2018-04-09T00:00:00	9	4	2018	2480989	2480989	HUMAN_OBSERVATION		Observations	OBS.150708407				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:41.690Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816	Galbula ruficauda		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4504	-42.7788	30.0						2018-02-22T00:00:00	22	2	2018	5228236	5228236	HUMAN_OBSERVATION		Observations	OBS.148796755				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:11.491Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788)	Rupornis magnirostris		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.266198	-38.934053	25.0						2017-12-14T00:00:00	14	12	2017	5844398	5844398	HUMAN_OBSERVATION		Observations	OBS.147669926				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:52.806Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Pteroglossus aracari		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.434402	-40.092512	25.0						2017-12-31T00:00:00	31	12	2017	2478828	2478828	HUMAN_OBSERVATION		Observations	OBS.147668529				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:58:52.806Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766	Ardea cocoi		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.977646	-43.203152	10.0						2016-08-15T00:00:00	15	8	2016	2480951	2480951	HUMAN_OBSERVATION		Observations	OBS.165000860				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:51.056Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
